EventId,Event,Date,EventType,Class,Season,AthleteId,Ranking,TimeBehindSeconds,CourseTimeSeconds,MissesProne,MissesStanding,MissesShooting1,MissesShooting2,MissesShooting3,MissesShooting4,RangeTimeProne,RangeTimeStanding
69268,ASKO CUP Dombås Normal,2023-12-09,Normal,M Senior,2023,431387,17,317.000,2916.658,1,2,0,2,1,0,179.867,234.474
69268,ASKO CUP Dombås Normal,2023-12-09,Normal,M Senior,2023,4105154,18,345.200,2815.217,2,3,2,1,0,2,248.436,296.086
69268,ASKO CUP Dombås Normal,2023-12-09,Normal,M Senior,2023,3687444,19,346.700,2701.068,3,4,0,2,3,2,308.024,354.989
69268,ASKO CUP Dombås Normal,2023-12-09,Normal,M Senior,2023,1362542,20,498.700,3099.119,0,3,0,1,0,2,119.593,294.888
69268,ASKO CUP Dombås Normal,2023-12-09,Normal,M Senior,2023,2124123,21,527.200,3050.368,1,3,1,2,0,1,184.256,303.322
69268,ASKO CUP Dombås Normal,2023-12-09,Normal,M Senior,2023,634400,22,539.700,2775.715,7,2,4,0,3,2,549.944,228.681
69268,ASKO CUP Dombås Normal,2023-12-09,Normal,M Senior,2023,677695,23,571.400,2842.611,4,4,0,3,4,1,385.395,356.288
69268,ASKO CUP Dombås Normal,2023-12-09,Normal,M Senior,2023,4190039,24,580.500,3025.005,2,3,1,2,1,1,255.235,302.756
69268,ASKO CUP Dombås Normal,2023-12-09,Normal,M Senior,2023,445278,25,628.000,3034.371,1,4,1,2,0,2,226.618,374.191
69268,ASKO CUP Dombås Normal,2023-12-09,Normal,M Senior,2023,941163,26,653.700,2960.638,0,7,0,4,0,3,135.628,557.506
69269,ASKO CUP Dombås Sprint,2023-12-10,Sprint,M Senior,2023,3687444,1,0.000,1287.357,0,2,0,2,NULL,NULL,52.268,49.074
69269,ASKO CUP Dombås Sprint,2023-12-10,Sprint,M Senior,2023,674464,2,16.200,1310.372,0,1,0,1,NULL,NULL,61.673,51.581
69269,ASKO CUP Dombås Sprint,2023-12-10,Sprint,M Senior,2023,1562650,3,16.800,1334.419,0,0,0,0,NULL,NULL,59.207,52.204
69269,ASKO CUP Dombås Sprint,2023-12-10,Sprint,M Senior,2023,2118153,4,26.500,1328.150,1,0,1,0,NULL,NULL,53.955,49.016
69269,ASKO CUP Dombås Sprint,2023-12-10,Sprint,M Senior,2023,3033293,5,41.900,1349.223,0,0,0,0,NULL,NULL,60.181,59.555
69269,ASKO CUP Dombås Sprint,2023-12-10,Sprint,M Senior,2023,356854,6,42.400,1344.633,0,1,0,1,NULL,NULL,51.609,48.894
69269,ASKO CUP Dombås Sprint,2023-12-10,Sprint,M Senior,2023,426677,7,48.100,1319.394,1,1,1,1,NULL,NULL,59.924,54.427
69269,ASKO CUP Dombås Sprint,2023-12-10,Sprint,M Senior,2023,677695,8,64.000,1333.145,0,2,0,2,NULL,NULL,54.859,58.645
69269,ASKO CUP Dombås Sprint,2023-12-10,Sprint,M Senior,2023,409580,9,66.400,1326.608,1,2,1,2,NULL,NULL,50.370,50.169
69269,ASKO CUP Dombås Sprint,2023-12-10,Sprint,M Senior,2023,3750283,10,69.700,1315.113,0,3,0,3,NULL,NULL,61.461,54.171
69269,ASKO CUP Dombås Sprint,2023-12-10,Sprint,M Senior,2023,674457,11,75.900,1312.256,1,3,1,3,NULL,NULL,55.645,49.573
69269,ASKO CUP Dombås Sprint,2023-12-10,Sprint,M Senior,2023,5865444,12,77.700,1371.527,1,0,1,0,NULL,NULL,61.836,49.228
69269,ASKO CUP Dombås Sprint,2023-12-10,Sprint,M Senior,2023,941163,13,84.700,1363.296,0,1,0,1,NULL,NULL,62.429,62.939
69269,ASKO CUP Dombås Sprint,2023-12-10,Sprint,M Senior,2023,415168,14,89.200,1375.762,0,1,0,1,NULL,NULL,64.017,54.645
69269,ASKO CUP Dombås Sprint,2023-12-10,Sprint,M Senior,2023,3829293,15,109.000,1350.433,1,2,1,2,NULL,NULL,58.999,55.721
69269,ASKO CUP Dombås Sprint,2023-12-10,Sprint,M Senior,2023,694620,16,112.300,1334.262,2,1,2,1,NULL,NULL,75.082,62.070
69269,ASKO CUP Dombås Sprint,2023-12-10,Sprint,M Senior,2023,431387,17,125.700,1387.420,2,0,2,0,NULL,NULL,52.269,67.460
69269,ASKO CUP Dombås Sprint,2023-12-10,Sprint,M Senior,2023,4190039,18,153.800,1456.884,0,0,0,0,NULL,NULL,64.830,57.271
69269,ASKO CUP Dombås Sprint,2023-12-10,Sprint,M Senior,2023,1778366,19,169.100,1391.135,1,3,1,3,NULL,NULL,57.345,51.436
69269,ASKO CUP Dombås Sprint,2023-12-10,Sprint,M Senior,2023,445278,20,239.800,1454.187,2,1,2,1,NULL,NULL,72.984,61.895
69269,ASKO CUP Dombås Sprint,2023-12-10,Sprint,M Senior,2023,1362542,21,245.800,1503.357,0,2,0,2,NULL,NULL,56.023,58.803
69269,ASKO CUP Dombås Sprint,2023-12-10,Sprint,M Senior,2023,4105154,22,256.600,1365.254,4,3,4,3,NULL,NULL,71.959,67.112
69269,ASKO CUP Dombås Sprint,2023-12-10,Sprint,M Senior,2023,2124123,23,264.700,1486.743,1,2,1,2,NULL,NULL,61.920,61.711
69269,ASKO CUP Dombås Sprint,2023-12-10,Sprint,M Senior,2023,2223534,24,294.500,1443.082,3,3,3,3,NULL,NULL,64.768,57.767
69269,ASKO CUP Dombås Sprint,2023-12-10,Sprint,M Senior,2023,4496387,25,445.400,1641.040,0,3,0,3,NULL,NULL,69.676,67.426
68621,ASKO CUP LYGNA - Fellesstart/Sprint,2024-01-13,Fellesstart,M Senior,2023,677695,1,0.000,2131.833,1,0,0,1,0,0,99.288,94.046
68621,ASKO CUP LYGNA - Fellesstart/Sprint,2024-01-13,Fellesstart,M Senior,2023,674457,2,1.800,2080.140,2,2,1,1,1,1,102.961,85.436
68621,ASKO CUP LYGNA - Fellesstart/Sprint,2024-01-13,Fellesstart,M Senior,2023,674472,3,17.300,2116.378,1,1,0,1,1,0,106.698,97.164
68621,ASKO CUP LYGNA - Fellesstart/Sprint,2024-01-13,Fellesstart,M Senior,2023,3849463,4,26.000,2123.329,1,2,0,1,1,1,103.209,84.688
68621,ASKO CUP LYGNA - Fellesstart/Sprint,2024-01-13,Fellesstart,M Senior,2023,3687444,5,33.900,2061.878,3,2,2,1,1,1,112.791,101.044
68621,ASKO CUP LYGNA - Fellesstart/Sprint,2024-01-13,Fellesstart,M Senior,2023,409580,6,34.600,2096.423,3,1,2,1,1,0,95.399,101.484
68621,ASKO CUP LYGNA - Fellesstart/Sprint,2024-01-13,Fellesstart,M Senior,2023,415168,7,36.000,2135.373,0,2,0,0,2,0,103.667,100.982
68621,ASKO CUP LYGNA - Fellesstart/Sprint,2024-01-13,Fellesstart,M Senior,2023,356854,8,43.600,2147.717,1,1,0,1,1,0,97.748,98.491
68621,ASKO CUP LYGNA - Fellesstart/Sprint,2024-01-13,Fellesstart,M Senior,2023,679924,9,60.800,2089.481,2,3,2,0,1,2,109.447,94.764
68621,ASKO CUP LYGNA - Fellesstart/Sprint,2024-01-13,Fellesstart,M Senior,2023,4188653,10,60.900,2130.217,1,3,1,0,1,2,96.476,91.485
68621,ASKO CUP LYGNA - Fellesstart/Sprint,2024-01-13,Fellesstart,M Senior,2023,634400,11,80.100,2167.093,2,0,1,1,0,0,110.891,104.410
68621,ASKO CUP LYGNA - Fellesstart/Sprint,2024-01-13,Fellesstart,M Senior,2023,1948946,12,113.300,2141.325,1,4,1,0,1,3,111.891,91.629
68621,ASKO CUP LYGNA - Fellesstart/Sprint,2024-01-13,Fellesstart,M Senior,2023,3750283,13,117.500,2119.954,1,5,1,0,3,2,105.341,104.768
68621,ASKO CUP LYGNA - Fellesstart/Sprint,2024-01-13,Fellesstart,M Senior,2023,674464,14,118.500,2124.922,1,5,0,1,2,3,102.543,100.228
68621,ASKO CUP LYGNA - Fellesstart/Sprint,2024-01-13,Fellesstart,M Senior,2023,1778366,15,172.800,2182.091,1,4,0,1,1,3,114.818,103.921
68621,ASKO CUP LYGNA - Fellesstart/Sprint,2024-01-13,Fellesstart,M Senior,2023,694606,16,174.700,2309.033,0,0,0,0,0,0,107.540,105.107
68621,ASKO CUP LYGNA - Fellesstart/Sprint,2024-01-13,Fellesstart,M Senior,2023,426677,17,175.000,2181.159,3,3,2,1,2,1,107.883,94.798
68621,ASKO CUP LYGNA - Fellesstart/Sprint,2024-01-13,Fellesstart,M Senior,2023,4105154,18,204.500,2165.574,5,2,1,4,1,1,116.159,103.356
68621,ASKO CUP LYGNA - Fellesstart/Sprint,2024-01-13,Fellesstart,M Senior,2023,4473183,19,217.600,2327.514,1,0,1,0,0,0,118.732,91.234
68621,ASKO CUP LYGNA - Fellesstart/Sprint,2024-01-13,Fellesstart,M Senior,2023,694620,20,225.500,2163.130,5,3,2,3,1,2,126.789,100.478
68621,ASKO CUP LYGNA - Fellesstart/Sprint,2024-01-13,Fellesstart,M Senior,2023,3033293,21,260.400,2314.676,2,1,2,0,1,0,118.166,102.651
68621,ASKO CUP LYGNA - Fellesstart/Sprint,2024-01-13,Fellesstart,M Senior,2023,431544,22,286.900,2357.258,2,1,1,1,1,0,99.602,104.105
68621,ASKO CUP LYGNA - Fellesstart/Sprint,2024-01-13,Fellesstart,M Senior,2023,5865444,23,339.500,2329.140,1,3,1,0,1,2,136.631,115.983
68621,ASKO CUP LYGNA - Fellesstart/Sprint,2024-01-13,Fellesstart,M Senior,2023,445278,24,385.600,2399.941,0,3,0,0,2,1,138.422,117.920
68621,ASKO CUP LYGNA - Fellesstart/Sprint,2024-01-13,Fellesstart,M Senior,2023,1944237,25,403.200,2378.083,5,1,3,2,1,0,123.994,102.731
68621,ASKO CUP LYGNA - Fellesstart/Sprint,2024-01-13,Fellesstart,M Senior,2023,4190039,26,535.700,2392.675,6,4,2,4,2,2,126.430,105.168
68621,ASKO CUP LYGNA - Fellesstart/Sprint,2024-01-13,Fellesstart,M Senior,2023,4080652,27,787.100,2636.011,4,4,3,1,2,2,131.917,119.050
68621,ASKO CUP LYGNA - Fellesstart/Sprint,2024-01-13,Fellesstart,M Senior,2023,4496387,28,923.100,2817.876,3,4,3,0,3,1,126.352,112.033
68622,ASKO CUP LYGNA Sprint/Fellesstart,2024-01-14,Sprint,M Senior,2023,3687444,1,0.000,1419.624,0,2,0,2,NULL,NULL,54.800,51.652
68622,ASKO CUP LYGNA Sprint/Fellesstart,2024-01-14,Sprint,M Senior,2023,674472,2,16.500,1472.910,0,0,0,0,NULL,NULL,61.758,54.158
68622,ASKO CUP LYGNA Sprint/Fellesstart,2024-01-14,Sprint,M Senior,2023,356854,3,31.200,1479.403,0,1,0,1,NULL,NULL,49.070,48.936
68622,ASKO CUP LYGNA Sprint/Fellesstart,2024-01-14,Sprint,M Senior,2023,409580,4,44.400,1465.164,1,1,1,1,NULL,NULL,54.509,49.449
68622,ASKO CUP LYGNA Sprint/Fellesstart,2024-01-14,Sprint,M Senior,2023,415168,5,46.900,1485.368,0,1,0,1,NULL,NULL,56.617,52.822
68622,ASKO CUP LYGNA Sprint/Fellesstart,2024-01-14,Sprint,M Senior,2023,3033293,6,56.500,1506.844,0,0,0,0,NULL,NULL,60.896,61.073
68622,ASKO CUP LYGNA Sprint/Fellesstart,2024-01-14,Sprint,M Senior,2023,1948946,7,60.100,1493.370,1,0,1,0,NULL,NULL,63.227,48.594
68622,ASKO CUP LYGNA Sprint/Fellesstart,2024-01-14,Sprint,M Senior,2023,3849463,8,60.600,1478.465,0,2,0,2,NULL,NULL,57.027,48.286
68622,ASKO CUP LYGNA Sprint/Fellesstart,2024-01-14,Sprint,M Senior,2023,4188653,9,63.000,1525.649,0,0,0,0,NULL,NULL,62.761,46.883
68622,ASKO CUP LYGNA Sprint/Fellesstart,2024-01-14,Sprint,M Senior,2023,679924,10,69.600,1438.491,2,2,2,2,NULL,NULL,58.727,48.585
68622,ASKO CUP LYGNA Sprint/Fellesstart,2024-01-14,Sprint,M Senior,2023,431544,11,70.200,1546.219,0,0,0,0,NULL,NULL,47.380,49.037
68622,ASKO CUP LYGNA Sprint/Fellesstart,2024-01-14,Sprint,M Senior,2023,674457,12,70.900,1453.154,2,2,2,2,NULL,NULL,53.196,46.264
68622,ASKO CUP LYGNA Sprint/Fellesstart,2024-01-14,Sprint,M Senior,2023,426677,13,77.900,1483.464,1,1,1,1,NULL,NULL,61.636,55.728
68622,ASKO CUP LYGNA Sprint/Fellesstart,2024-01-14,Sprint,M Senior,2023,4105154,14,122.900,1511.733,1,1,1,1,NULL,NULL,58.419,76.805
68622,ASKO CUP LYGNA Sprint/Fellesstart,2024-01-14,Sprint,M Senior,2023,634400,15,124.200,1535.500,1,1,1,1,NULL,NULL,59.563,51.479
68622,ASKO CUP LYGNA Sprint/Fellesstart,2024-01-14,Sprint,M Senior,2023,677695,16,125.400,1509.621,2,1,2,1,NULL,NULL,61.921,48.768
68622,ASKO CUP LYGNA Sprint/Fellesstart,2024-01-14,Sprint,M Senior,2023,1778366,17,128.300,1534.476,1,1,1,1,NULL,NULL,60.886,54.392
68622,ASKO CUP LYGNA Sprint/Fellesstart,2024-01-14,Sprint,M Senior,2023,674464,18,130.300,1494.955,3,1,3,1,NULL,NULL,60.853,48.946
68622,ASKO CUP LYGNA Sprint/Fellesstart,2024-01-14,Sprint,M Senior,2023,3750283,19,131.000,1476.728,1,3,1,3,NULL,NULL,66.290,61.228
68622,ASKO CUP LYGNA Sprint/Fellesstart,2024-01-14,Sprint,M Senior,2023,694620,20,137.900,1475.402,2,2,2,2,NULL,NULL,73.488,60.666
68622,ASKO CUP LYGNA Sprint/Fellesstart,2024-01-14,Sprint,M Senior,2023,5865444,21,196.400,1616.745,1,0,1,0,NULL,NULL,69.850,56.858
68622,ASKO CUP LYGNA Sprint/Fellesstart,2024-01-14,Sprint,M Senior,2023,1944237,22,207.900,1584.332,3,0,3,0,NULL,NULL,67.789,52.248
68622,ASKO CUP LYGNA Sprint/Fellesstart,2024-01-14,Sprint,M Senior,2023,4473183,23,220.600,1625.617,2,0,2,0,NULL,NULL,64.064,45.875
68622,ASKO CUP LYGNA Sprint/Fellesstart,2024-01-14,Sprint,M Senior,2023,4190039,24,362.500,1663.907,3,2,3,2,NULL,NULL,71.698,59.635
68622,ASKO CUP LYGNA Sprint/Fellesstart,2024-01-14,Sprint,M Senior,2023,445278,25,402.400,1727.712,3,1,3,1,NULL,NULL,72.440,59.316
68622,ASKO CUP LYGNA Sprint/Fellesstart,2024-01-14,Sprint,M Senior,2023,4496387,26,476.100,1844.846,0,2,0,2,NULL,NULL,71.238,67.946
68565,NM Junior/ASKO Cup Fellesstart senior og 20-22 år,2024-02-02,Fellesstart,M Senior,2023,674457,1,0.000,1887.930,2,3,2,0,1,2,98.240,86.363
68565,NM Junior/ASKO Cup Fellesstart senior og 20-22 år,2024-02-02,Fellesstart,M Senior,2023,3687444,2,25.800,1877.864,2,4,1,1,1,3,101.880,88.146
68565,NM Junior/ASKO Cup Fellesstart senior og 20-22 år,2024-02-02,Fellesstart,M Senior,2023,409580,3,32.400,1942.672,1,2,0,1,1,1,93.351,98.468
68565,NM Junior/ASKO Cup Fellesstart senior og 20-22 år,2024-02-02,Fellesstart,M Senior,2023,415168,4,45.500,1973.018,2,0,2,0,0,0,99.320,96.495
68565,NM Junior/ASKO Cup Fellesstart senior og 20-22 år,2024-02-02,Fellesstart,M Senior,2023,679924,5,57.600,1918.693,1,4,0,1,1,3,106.003,91.199
68565,NM Junior/ASKO Cup Fellesstart senior og 20-22 år,2024-02-02,Fellesstart,M Senior,2023,4188653,6,79.000,1972.753,1,3,0,1,2,1,92.196,87.697
68565,NM Junior/ASKO Cup Fellesstart senior og 20-22 år,2024-02-02,Fellesstart,M Senior,2023,674464,7,81.200,1978.802,0,3,0,0,1,2,104.254,99.576
68565,NM Junior/ASKO Cup Fellesstart senior og 20-22 år,2024-02-02,Fellesstart,M Senior,2023,426677,8,97.000,1949.524,3,2,2,1,0,2,108.319,99.633
68565,NM Junior/ASKO Cup Fellesstart senior og 20-22 år,2024-02-02,Fellesstart,M Senior,2023,3750283,9,97.500,1977.261,1,3,1,0,2,1,109.005,96.436
68565,NM Junior/ASKO Cup Fellesstart senior og 20-22 år,2024-02-02,Fellesstart,M Senior,2023,2269734,10,113.600,2029.072,1,1,1,0,0,1,118.261,95.744
68565,NM Junior/ASKO Cup Fellesstart senior og 20-22 år,2024-02-02,Fellesstart,M Senior,2023,431544,11,119.900,2027.762,0,3,0,0,2,1,93.653,90.792
68565,NM Junior/ASKO Cup Fellesstart senior og 20-22 år,2024-02-02,Fellesstart,M Senior,2023,1948946,12,121.800,2039.683,0,2,0,0,0,2,107.528,90.877
68565,NM Junior/ASKO Cup Fellesstart senior og 20-22 år,2024-02-02,Fellesstart,M Senior,2023,1778366,13,125.200,1964.924,1,4,0,1,1,3,111.097,97.566
68565,NM Junior/ASKO Cup Fellesstart senior og 20-22 år,2024-02-02,Fellesstart,M Senior,2023,356854,14,144.400,2040.304,2,1,1,1,1,0,101.953,96.003
68565,NM Junior/ASKO Cup Fellesstart senior og 20-22 år,2024-02-02,Fellesstart,M Senior,2023,634400,15,171.800,2061.683,2,1,1,1,0,1,108.100,101.630
68565,NM Junior/ASKO Cup Fellesstart senior og 20-22 år,2024-02-02,Fellesstart,M Senior,2023,3829293,16,172.100,2096.267,1,1,0,1,0,1,98.129,93.709
68565,NM Junior/ASKO Cup Fellesstart senior og 20-22 år,2024-02-02,Fellesstart,M Senior,2023,4473183,17,179.700,2120.852,0,1,0,0,1,0,108.252,88.384
68565,NM Junior/ASKO Cup Fellesstart senior og 20-22 år,2024-02-02,Fellesstart,M Senior,2023,3033293,18,247.000,2117.057,2,2,1,1,0,2,109.065,94.604
68565,NM Junior/ASKO Cup Fellesstart senior og 20-22 år,2024-02-02,Fellesstart,M Senior,2023,4105154,19,269.300,2069.458,3,3,0,3,1,2,121.054,93.434
68565,NM Junior/ASKO Cup Fellesstart senior og 20-22 år,2024-02-02,Fellesstart,M Senior,2023,694620,20,309.400,2044.226,5,3,1,4,2,1,135.135,102.151
68565,NM Junior/ASKO Cup Fellesstart senior og 20-22 år,2024-02-02,Fellesstart,M Senior,2023,5865444,21,310.500,2121.025,2,3,0,2,2,1,126.280,105.568
68565,NM Junior/ASKO Cup Fellesstart senior og 20-22 år,2024-02-02,Fellesstart,M Senior,2023,677695,22,347.000,2172.840,2,3,1,1,1,2,110.555,93.887
68565,NM Junior/ASKO Cup Fellesstart senior og 20-22 år,2024-02-02,Fellesstart,M Senior,2023,941163,23,360.300,2183.693,2,2,1,1,0,2,117.837,118.569
68565,NM Junior/ASKO Cup Fellesstart senior og 20-22 år,2024-02-02,Fellesstart,M Senior,2023,1362542,24,489.900,2351.787,0,3,0,0,3,0,106.663,109.293
68565,NM Junior/ASKO Cup Fellesstart senior og 20-22 år,2024-02-02,Fellesstart,M Senior,2023,2223534,25,495.100,2176.681,4,5,2,2,4,1,127.736,114.654
68565,NM Junior/ASKO Cup Fellesstart senior og 20-22 år,2024-02-02,Fellesstart,M Senior,2023,4080652,26,524.800,2341.984,2,1,1,1,0,1,135.367,122.505
68565,NM Junior/ASKO Cup Fellesstart senior og 20-22 år,2024-02-02,Fellesstart,M Senior,2023,445278,27,579.200,2351.150,1,4,1,0,2,2,132.002,120.125
68565,NM Junior/ASKO Cup Fellesstart senior og 20-22 år,2024-02-02,Fellesstart,M Senior,2023,4496387,28,592.200,2427.108,1,2,1,0,1,1,127.412,113.338
68565,NM Junior/ASKO Cup Fellesstart senior og 20-22 år,2024-02-02,Fellesstart,M Senior,2023,4190039,29,597.200,2331.994,4,3,3,1,2,1,127.753,104.191
68563,NM Junior/ASKO Cup Sprint senior og 20-22 år,2024-02-03,Sprint,M Senior,2023,674457,1,0.000,1379.274,1,1,1,1,NULL,NULL,55.325,44.212
68563,NM Junior/ASKO Cup Sprint senior og 20-22 år,2024-02-03,Sprint,M Senior,2023,679924,2,16.000,1404.905,1,0,1,0,NULL,NULL,65.413,47.842
68563,NM Junior/ASKO Cup Sprint senior og 20-22 år,2024-02-03,Sprint,M Senior,2023,409580,3,26.300,1420.665,0,1,0,1,NULL,NULL,48.210,56.533
68563,NM Junior/ASKO Cup Sprint senior og 20-22 år,2024-02-03,Sprint,M Senior,2023,415168,4,33.500,1429.153,0,1,0,1,NULL,NULL,56.276,48.937
68563,NM Junior/ASKO Cup Sprint senior og 20-22 år,2024-02-03,Sprint,M Senior,2023,674464,5,69.900,1461.190,1,0,1,0,NULL,NULL,54.648,50.993
68563,NM Junior/ASKO Cup Sprint senior og 20-22 år,2024-02-03,Sprint,M Senior,2023,4188653,6,72.700,1423.754,1,2,1,2,NULL,NULL,49.709,46.896
68563,NM Junior/ASKO Cup Sprint senior og 20-22 år,2024-02-03,Sprint,M Senior,2023,3687444,7,74.200,1371.850,3,2,3,2,NULL,NULL,60.820,47.961
68563,NM Junior/ASKO Cup Sprint senior og 20-22 år,2024-02-03,Sprint,M Senior,2023,2269734,8,79.700,1475.803,0,1,0,1,NULL,NULL,51.400,51.047
68563,NM Junior/ASKO Cup Sprint senior og 20-22 år,2024-02-03,Sprint,M Senior,2023,3033293,9,91.400,1448.212,0,2,0,2,NULL,NULL,57.929,57.457
68563,NM Junior/ASKO Cup Sprint senior og 20-22 år,2024-02-03,Sprint,M Senior,2023,1948946,10,97.900,1481.877,0,1,0,1,NULL,NULL,59.742,53.083
68563,NM Junior/ASKO Cup Sprint senior og 20-22 år,2024-02-03,Sprint,M Senior,2023,356854,11,123.200,1470.203,1,2,1,2,NULL,NULL,50.113,49.237
68563,NM Junior/ASKO Cup Sprint senior og 20-22 år,2024-02-03,Sprint,M Senior,2023,4473183,12,130.300,1549.160,0,0,0,0,NULL,NULL,54.336,45.402
